Customer_ID,recency,frequency,monetary,Recency_segment,Frequency_segment,Monetary_Segment
TM-210104,3996,19,2955,Dormant,Frequent,"High Spender"
BP-10501,4013,8,2953,Dormant,Occasional,"High Spender"
PO-188653,4188,19,2952,Dormant,Frequent,"High Spender"
FH-143501,3941,7,2950,Dormant,Occasional,"High Spender"
DG-33001,4271,11,2949,Dormant,Frequent,"High Spender"
AB-101052,3920,13,2949,Dormant,Frequent,"High Spender"
LP-170801,3968,10,2949,Dormant,Frequent,"High Spender"
JP-161352,4084,16,2948,Dormant,Frequent,"High Spender"
CK-123254,4013,12,2946,Dormant,Frequent,"High Spender"
TH-211154,3951,9,2942,Dormant,Occasional,"High Spender"
BG-110353,4028,22,2942,Dormant,Frequent,"High Spender"
MC-176051,3949,8,2942,Dormant,Occasional,"High Spender"
CV-122953,3944,14,2940,Dormant,Frequent,"High Spender"
JL-158352,4278,7,2939,Dormant,Occasional,"High Spender"
LH-71553,4020,10,2937,Dormant,Frequent,"High Spender"
LT-171104,3927,14,2935,Dormant,Frequent,"High Spender"
MF-176653,3955,15,2935,Dormant,Frequent,"High Spender"
BC-111254,4095,18,2934,Dormant,Frequent,"High Spender"
JK-161204,4010,17,2933,Dormant,Frequent,"High Spender"
SG-204701,4213,7,2933,Dormant,Occasional,"High Spender"
KB-162401,3989,9,2930,Dormant,Occasional,"High Spender"
DM-130152,3898,13,2930,Dormant,Frequent,"High Spender"
KM-67201,4242,7,2928,Dormant,Occasional,"High Spender"
JJ-154452,3989,7,2926,Dormant,Occasional,"High Spender"
SW-204554,4055,9,2922,Dormant,Occasional,"High Spender"
ML-174104,3947,15,2922,Dormant,Frequent,"High Spender"
MM-82802,3964,14,2922,Dormant,Frequent,"High Spender"
NP-183252,3948,15,2922,Dormant,Frequent,"High Spender"
EA-140351,3986,12,2922,Dormant,Frequent,"High Spender"
EB-138701,3908,9,2920,Dormant,Occasional,"High Spender"
BP-111853,4339,12,2919,Dormant,Frequent,"High Spender"
BT-113052,3921,17,2919,Dormant,Frequent,"High Spender"
AP-107203,4072,8,2919,Dormant,Occasional,"High Spender"
LW-172151,3936,14,2914,Dormant,Frequent,"High Spender"
RD-195854,4073,19,2913,Dormant,Frequent,"High Spender"
TS-216552,4174,14,2910,Dormant,Frequent,"High Spender"
BM-115753,3927,11,2908,Dormant,Frequent,"High Spender"
BP-112903,4150,14,2908,Dormant,Frequent,"High Spender"
RR-195252,3905,10,2907,Dormant,Frequent,"High Spender"
JK-152052,4063,13,2905,Dormant,Frequent,"High Spender"
CL-127002,3933,15,2902,Dormant,Frequent,"High Spender"
RC-199602,4410,14,2901,Dormant,Frequent,"High Spender"
CY-127454,3953,11,2900,Dormant,Frequent,"High Spender"
JF-53552,3989,17,2900,Dormant,Frequent,"High Spender"
IG-150852,3999,16,2899,Dormant,Frequent,"High Spender"
ND-184604,4076,8,2894,Dormant,Occasional,"High Spender"
MZ-173351,3914,10,2892,Dormant,Frequent,"High Spender"
IM-150703,4158,13,2891,Dormant,Frequent,"High Spender"
MT-178154,3942,10,2890,Dormant,Frequent,"High Spender"
BF-110204,3967,21,2889,Dormant,Frequent,"High Spender"
SS-205152,3893,9,2889,Dormant,Occasional,"High Spender"
RA-198852,4158,14,2886,Dormant,Frequent,"High Spender"
DS-131804,3916,20,2882,Dormant,Frequent,"High Spender"
AS-2852,3992,7,2881,Dormant,Occasional,"High Spender"
MC-181303,3944,24,2881,Dormant,Frequent,"High Spender"
DB-134052,4375,10,2879,Dormant,Frequent,"High Spender"
MG-76801,3967,13,2878,Dormant,Frequent,"High Spender"
FW-143952,4193,7,2878,Dormant,Occasional,"High Spender"
TG-116403,3933,7,2876,Dormant,Occasional,"High Spender"
PV-189854,3982,13,2875,Dormant,Frequent,"High Spender"
HE-148002,3905,12,2874,Dormant,Frequent,"High Spender"
MF-182503,3970,12,2874,Dormant,Frequent,"High Spender"
JE-154751,4093,5,2873,Dormant,Occasional,"High Spender"
IM-150554,4302,4,2872,Dormant,Rare,"High Spender"
TH-212353,4363,10,2870,Dormant,Frequent,"High Spender"
CC-124304,3893,19,2869,Dormant,Frequent,"High Spender"
SM-200053,4132,9,2868,Dormant,Occasional,"High Spender"
CK-23252,4089,9,2867,Dormant,Occasional,"High Spender"
SO-203353,3957,12,2866,Dormant,Frequent,"High Spender"
JE-161651,4052,14,2865,Dormant,Frequent,"High Spender"
FH-143651,3992,11,2864,Dormant,Frequent,"High Spender"
SG-208903,3909,12,2863,Dormant,Frequent,"High Spender"
SV-108153,4145,12,2863,Dormant,Frequent,"High Spender"
BD-117703,3928,17,2859,Dormant,Frequent,"High Spender"
MC-75752,3936,11,2859,Dormant,Frequent,"High Spender"
PT-190903,3899,10,2858,Dormant,Frequent,"High Spender"
GH-144103,3983,16,2856,Dormant,Frequent,"High Spender"
CC-126854,4692,12,2854,Dormant,Frequent,"High Spender"
AW-109304,3939,16,2853,Dormant,Frequent,"High Spender"
JJ-154453,3926,8,2852,Dormant,Occasional,"High Spender"
BD-17251,3993,5,2849,Dormant,Occasional,"High Spender"
EA-140354,4045,25,2846,Dormant,Frequent,"High Spender"
MG-178902,3898,24,2846,Dormant,Frequent,"High Spender"
LS-169454,4071,14,2845,Dormant,Frequent,"High Spender"
MH-172902,3930,13,2845,Dormant,Frequent,"High Spender"
KH-166903,3928,11,2844,Dormant,Frequent,"High Spender"
VD-216701,4024,14,2844,Dormant,Frequent,"High Spender"
MC-172752,4000,17,2843,Dormant,Frequent,"High Spender"
DB-129703,4134,14,2840,Dormant,Frequent,"High Spender"
GR-145601,3948,19,2840,Dormant,Frequent,"High Spender"
SK-199902,3930,9,2838,Dormant,Occasional,"High Spender"
JM-161954,3950,19,2834,Dormant,Frequent,"High Spender"
SV-107851,3914,7,2833,Dormant,Occasional,"High Spender"
RH-94951,4314,1,2833,Dormant,Rare,"High Spender"
CV-122954,4147,13,2832,Dormant,Frequent,"High Spender"
CS-124901,3970,10,2831,Dormant,Frequent,"High Spender"
BC-111251,4861,6,2829,Dormant,Occasional,"High Spender"
BD-113201,4004,8,2828,Dormant,Occasional,"High Spender"
SC-202601,3956,22,2826,Dormant,Frequent,"High Spender"
MA-175602,4021,14,2823,Dormant,Frequent,"High Spender"
TP-215653,4026,15,2821,Dormant,Frequent,"High Spender"
TS-216104,3948,11,2820,Dormant,Frequent,"High Spender"
GH-144104,3968,17,2819,Dormant,Frequent,"High Spender"
DK-129852,3930,22,2819,Dormant,Frequent,"High Spender"
KB-166003,3894,12,2818,Dormant,Frequent,"High Spender"
SS-205903,4285,9,2816,Dormant,Occasional,"High Spender"
CP-20853,4530,11,2814,Dormant,Frequent,"High Spender"
JK-161203,4003,17,2809,Dormant,Frequent,"High Spender"
PA-190603,3916,19,2808,Dormant,Frequent,"High Spender"
KF-62852,3925,17,2808,Dormant,Frequent,"High Spender"
NB-186551,4278,7,2804,Dormant,Occasional,"High Spender"
RF-198401,3908,10,2803,Dormant,Frequent,"High Spender"
BG-110354,3921,12,2799,Dormant,Frequent,"High Spender"
LP-170803,4123,12,2799,Dormant,Frequent,"High Spender"
TB-216254,3923,15,2798,Dormant,Frequent,"High Spender"
PT-190901,4017,9,2798,Dormant,Occasional,"High Spender"
MV-181902,3951,16,2796,Dormant,Frequent,"High Spender"
PM-191351,4466,9,2796,Dormant,Occasional,"High Spender"
TB-216253,3965,11,2795,Dormant,Frequent,"High Spender"
CR-25801,3927,4,2793,Dormant,Rare,"High Spender"
BS-115901,3975,18,2791,Dormant,Frequent,"High Spender"
GZ-144703,3914,13,2789,Dormant,Frequent,"High Spender"
FC-143351,4040,12,2788,Dormant,Frequent,"High Spender"
RD-196604,4007,5,2787,Dormant,Occasional,"High Spender"
MH-177852,3908,6,2780,Dormant,Occasional,"High Spender"
AT-104351,4019,12,2779,Dormant,Frequent,"High Spender"
TN-210403,4080,16,2779,Dormant,Frequent,"High Spender"
JC-157754,4051,16,2773,Dormant,Frequent,"High Spender"
KL-165552,4014,15,2771,Dormant,Frequent,"High Spender"
PF-191654,4089,10,2770,Dormant,Frequent,"High Spender"
JD-158953,3919,12,2770,Dormant,Frequent,"High Spender"
EB-138704,3993,11,2768,Dormant,Frequent,"High Spender"
LR-169153,4042,13,2765,Dormant,Frequent,"High Spender"
JK-57301,4376,10,2764,Dormant,Frequent,"High Spender"
MH-74401,3989,8,2763,Dormant,Occasional,"High Spender"
MS-177103,3922,17,2762,Dormant,Frequent,"High Spender"
TG-213101,3907,15,2762,Dormant,Frequent,"High Spender"
JF-154902,3897,7,2761,Dormant,Occasional,"High Spender"
EH-141253,4122,13,2760,Dormant,Frequent,"High Spender"
JD-160603,3958,11,2760,Dormant,Frequent,"High Spender"
RA-92851,4147,21,2760,Dormant,Frequent,"High Spender"
EK-137952,3985,10,2758,Dormant,Frequent,"High Spender"
CS-122504,3919,28,2757,Dormant,Frequent,"High Spender"
BD-115603,3900,9,2756,Dormant,Occasional,"High Spender"
ML-180401,4214,13,2753,Dormant,Frequent,"High Spender"
JR-156703,4126,7,2753,Dormant,Occasional,"High Spender"
MM-180554,3954,19,2752,Dormant,Frequent,"High Spender"
SV-203652,4074,6,2750,Dormant,Occasional,"High Spender"
CA-120551,3906,9,2746,Dormant,Occasional,"High Spender"
KB-165854,4123,23,2745,Dormant,Frequent,"High Spender"
TS-210852,3934,14,2743,Dormant,Frequent,"High Spender"
GZ-145453,3969,12,2743,Dormant,Frequent,"High Spender"
SM-200052,4124,13,2741,Dormant,Frequent,"High Spender"
LL-168404,4142,12,2740,Dormant,Frequent,"High Spender"
AC-106152,3933,11,2738,Dormant,Frequent,"High Spender"
TS-212053,4012,14,2737,Dormant,Frequent,"High Spender"
BF-112152,3919,9,2734,Dormant,Occasional,"High Spender"
CA-123102,3907,10,2734,Dormant,Frequent,"High Spender"
EC-140501,4004,9,2733,Dormant,Occasional,"High Spender"
TD-209952,4173,11,2730,Dormant,Frequent,"High Spender"
DJ-136302,4312,13,2730,Dormant,Frequent,"High Spender"
AA-106452,4126,16,2730,Dormant,Frequent,"High Spender"
MC-172754,3969,13,2727,Dormant,Frequent,"High Spender"
JL-158504,4507,11,2726,Dormant,Frequent,"High Spender"
KC-162553,3954,15,2725,Dormant,Frequent,"High Spender"
KN-163903,3955,15,2724,Dormant,Frequent,"High Spender"
ML-173954,3962,20,2723,Dormant,Frequent,"High Spender"
EB-37051,4291,9,2720,Dormant,Occasional,"High Spender"
SV-209352,3893,9,2719,Dormant,Occasional,"High Spender"
PV-189851,3901,14,2717,Dormant,Frequent,"High Spender"
CL-25651,4098,11,2713,Dormant,Frequent,"High Spender"
JK-153704,3937,17,2710,Dormant,Frequent,"High Spender"
MS-175303,4084,19,2710,Dormant,Frequent,"High Spender"
CL-118902,3906,8,2709,Dormant,Occasional,"High Spender"
JL-158353,4084,9,2707,Dormant,Occasional,"High Spender"
IM-150701,4105,8,2706,Dormant,Occasional,"High Spender"
CC-124752,4084,13,2705,Dormant,Frequent,"High Spender"
PJ-188351,3996,7,2704,Dormant,Occasional,"High Spender"
NF-183853,4175,4,2703,Dormant,Rare,"High Spender"
RS-197653,4052,11,2702,Dormant,Frequent,"High Spender"
JE-161654,3913,7,2698,Dormant,Occasional,"High Spender"
RD-97201,3963,10,2698,Dormant,Frequent,"High Spender"
DO-134352,4180,9,2697,Dormant,Occasional,"High Spender"
MS-178301,3956,18,2696,Dormant,Frequent,"High Spender"
LC-169302,3942,20,2689,Dormant,Frequent,"High Spender"
MD-178602,4151,14,2689,Dormant,Frequent,"High Spender"
DB-132103,3914,10,2689,Dormant,Frequent,"High Spender"
ER-138551,4189,9,2687,Dormant,Occasional,"High Spender"
DB-36151,4000,6,2686,Dormant,Occasional,"High Spender"
BT-115304,3984,10,2684,Dormant,Frequent,"High Spender"
TP-214151,3993,12,2683,Dormant,Frequent,"High Spender"
BO-113504,4030,12,2682,Dormant,Frequent,"High Spender"
MT-180701,4102,18,2682,Dormant,Frequent,"High Spender"
FO-143054,3931,15,2681,Dormant,Frequent,"High Spender"
BT-114851,3971,18,2681,Dormant,Frequent,"High Spender"
JP-54603,4312,16,2680,Dormant,Frequent,"High Spender"
LL-168401,4010,9,2678,Dormant,Occasional,"High Spender"
NH-186104,4082,11,2673,Dormant,Frequent,"High Spender"
MH-181152,3911,9,2669,Dormant,Occasional,"High Spender"
DJ-135101,3899,10,2668,Dormant,Frequent,"High Spender"
CM-121602,4160,13,2667,Dormant,Frequent,"High Spender"
SG-200803,3896,11,2666,Dormant,Frequent,"High Spender"
AC-6601,4012,7,2666,Dormant,Occasional,"High Spender"
JF-151902,4502,10,2665,Dormant,Frequent,"High Spender"
DR-128803,3899,20,2664,Dormant,Frequent,"High Spender"
RB-194354,3912,16,2663,Dormant,Frequent,"High Spender"
ND-184603,4055,13,2663,Dormant,Frequent,"High Spender"
VF-217152,3999,4,2663,Dormant,Rare,"High Spender"
NF-185951,4112,5,2661,Dormant,Occasional,"High Spender"
KB-162403,3898,9,2661,Dormant,Occasional,"High Spender"
EJ-141554,3950,8,2657,Dormant,Occasional,"High Spender"
JL-58352,4600,5,2657,Dormant,Occasional,"High Spender"
SG-206051,3976,18,2654,Dormant,Frequent,"High Spender"
VB-217452,4279,9,2653,Dormant,Occasional,"High Spender"
DK-130904,3935,13,2652,Dormant,Frequent,"High Spender"
CW-119051,4089,11,2652,Dormant,Frequent,"High Spender"
JH-159852,3904,8,2652,Dormant,Occasional,"High Spender"
EL-137353,3946,18,2651,Dormant,Frequent,"High Spender"
TC-109802,3940,14,2650,Dormant,Frequent,"High Spender"
CA-122654,3949,17,2649,Dormant,Frequent,"High Spender"
TS-214301,3941,23,2649,Dormant,Frequent,"High Spender"
DN-136901,3912,8,2649,Dormant,Occasional,"High Spender"
AG-103902,4306,9,2646,Dormant,Occasional,"High Spender"
GB-145753,3963,11,2637,Dormant,Frequent,"High Spender"
MH-181151,4077,16,2634,Dormant,Frequent,"High Spender"
LC-171404,3906,19,2633,Dormant,Frequent,"High Spender"
LH-170201,4091,6,2632,Dormant,Occasional,"High Spender"
BT-14852,3990,9,2630,Dormant,Occasional,"High Spender"
SV-208153,3927,16,2629,Dormant,Frequent,"High Spender"
LC-169301,3998,10,2629,Dormant,Frequent,"High Spender"
JG-151603,4006,16,2628,Dormant,Frequent,"High Spender"
DK-128351,3950,11,2628,Dormant,Frequent,"High Spender"
GT-147552,3961,19,2625,Dormant,Frequent,"High Spender"
HR-47703,4080,9,2620,Dormant,Occasional,"High Spender"
AG-105253,3905,7,2620,Dormant,Occasional,"High Spender"
RA-192854,3898,17,2619,Dormant,Frequent,"High Spender"
GZ-44701,4040,7,2619,Dormant,Occasional,"High Spender"
KN-163904,3912,17,2618,Dormant,Frequent,"High Spender"
TT-112651,3987,13,2618,Dormant,Frequent,"High Spender"
QJ-192553,4007,19,2616,Dormant,Frequent,"High Spender"
MC-176352,4213,12,2615,Dormant,Frequent,"High Spender"
JE-157452,3925,8,2614,Dormant,Occasional,"High Spender"
KN-167051,4279,7,2614,Dormant,Occasional,"High Spender"
JM-158653,4075,9,2613,Dormant,Occasional,"High Spender"
TM-210103,3988,6,2611,Dormant,Occasional,"High Spender"
Co-126403,4185,11,2607,Dormant,Frequent,"High Spender"
PO-88651,4245,13,2607,Dormant,Frequent,"High Spender"
SE-201101,4236,12,2606,Dormant,Frequent,"High Spender"
SO-203354,3922,15,2603,Dormant,Frequent,"High Spender"
TB-211751,3938,10,2603,Dormant,Frequent,"High Spender"
MH-174551,4072,10,2602,Dormant,Frequent,"High Spender"
CV-122951,3932,6,2602,Dormant,Occasional,"High Spender"
MK-179052,3914,10,2601,Dormant,Frequent,"High Spender"
CA-122653,4076,14,2601,Dormant,Frequent,"High Spender"
RO-97801,3897,17,2597,Dormant,Frequent,"High Spender"
SU-206654,3913,18,2596,Dormant,Frequent,"High Spender"
TA-113852,4745,9,2594,Dormant,Occasional,"High Spender"
CR-126253,3936,10,2593,Dormant,Frequent,"High Spender"
CG-125203,3946,10,2591,Dormant,Frequent,"High Spender"
NG-84303,3911,6,2591,Dormant,Occasional,"High Spender"
PB-191053,4031,7,2587,Dormant,Occasional,"High Spender"
HA-149204,3913,18,2586,Dormant,Frequent,"High Spender"
AT-107351,3970,8,2586,Dormant,Occasional,"High Spender"
AG-102704,4171,14,2584,Dormant,Frequent,"High Spender"
JK-152053,3963,10,2584,Dormant,Frequent,"High Spender"
JL-151303,4050,21,2583,Dormant,Frequent,"High Spender"
AR-105703,3895,11,2581,Dormant,Frequent,"High Spender"
JL-158501,4733,10,2581,Dormant,Frequent,"High Spender"
LC-168704,3920,30,2579,Dormant,Frequent,"High Spender"
SC-206954,3982,14,2578,Dormant,Frequent,"High Spender"
NS-185054,3899,15,2576,Dormant,Frequent,"High Spender"
PM-189403,3922,15,2575,Dormant,Frequent,"High Spender"
DE-32552,3941,10,2573,Dormant,Frequent,"High Spender"
MB-173053,3998,7,2573,Dormant,Occasional,"High Spender"
TP-215651,3907,19,2570,Dormant,Frequent,"High Spender"
BT-113054,4229,9,2568,Dormant,Occasional,"High Spender"
TB-213551,4133,10,2568,Dormant,Frequent,"High Spender"
EM-138104,4025,7,2567,Dormant,Occasional,"High Spender"
DB-136151,3920,10,2567,Dormant,Frequent,"High Spender"
FC-142453,4091,10,2566,Dormant,Frequent,"High Spender"
MZ-175154,4175,10,2565,Dormant,Frequent,"High Spender"
TZ-214452,4114,9,2565,Dormant,Occasional,"High Spender"
JF-155653,3894,8,2565,Dormant,Occasional,"High Spender"
BS-117554,3894,14,2564,Dormant,Frequent,"High Spender"
FH-43652,4059,10,2561,Dormant,Frequent,"High Spender"
TB-215953,3921,8,2561,Dormant,Occasional,"High Spender"
LS-169753,3956,14,2560,Dormant,Frequent,"High Spender"
BP-110953,4223,13,2560,Dormant,Frequent,"High Spender"
DM-135251,4216,8,2553,Dormant,Occasional,"High Spender"
PT-190902,4039,10,2553,Dormant,Frequent,"High Spender"
MP-179651,4000,10,2552,Dormant,Frequent,"High Spender"
DE-132554,4612,9,2551,Dormant,Occasional,"High Spender"
PO-188651,4068,13,2550,Dormant,Frequent,"High Spender"
MJ-177402,3946,7,2549,Dormant,Occasional,"High Spender"
GM-146951,4003,15,2548,Dormant,Frequent,"High Spender"
TM-214903,3933,10,2543,Dormant,Frequent,"High Spender"
CC-126104,3927,12,2541,Dormant,Frequent,"High Spender"
TB-115201,3973,11,2540,Dormant,Frequent,"High Spender"
JM-161951,4095,13,2539,Dormant,Frequent,"High Spender"
AC-106154,3899,18,2538,Dormant,Frequent,"High Spender"
JO-151451,3962,7,2538,Dormant,Occasional,"High Spender"
CP-123402,3901,12,2537,Dormant,Frequent,"High Spender"
HF-149954,3914,19,2534,Dormant,Frequent,"High Spender"
BD-115002,3912,10,2534,Dormant,Frequent,"High Spender"
DK-128952,3950,10,2533,Dormant,Frequent,"High Spender"
SC-102602,4034,19,2533,Dormant,Frequent,"High Spender"
CM-121604,3919,7,2533,Dormant,Occasional,"High Spender"
HP-148153,3995,14,2529,Dormant,Frequent,"High Spender"
HZ-49501,4490,3,2525,Dormant,Rare,"High Spender"
PO-191952,4291,8,2524,Dormant,Occasional,"High Spender"
FM-143804,4038,14,2523,Dormant,Frequent,"High Spender"
AB-101503,3928,18,2523,Dormant,Frequent,"High Spender"
TS-211601,4387,13,2521,Dormant,Frequent,"High Spender"
CS-122501,3947,14,2520,Dormant,Frequent,"High Spender"
MH-180253,3913,9,2520,Dormant,Occasional,"High Spender"
JS-160304,3921,18,2519,Dormant,Frequent,"High Spender"
RD-198103,3999,12,2519,Dormant,Frequent,"High Spender"
PN-187752,4000,15,2519,Dormant,Frequent,"High Spender"
JB-160454,3900,9,2518,Dormant,Occasional,"High Spender"
FG-142602,3984,8,2518,Dormant,Occasional,"High Spender"
DH-136752,3914,4,2518,Dormant,Rare,"High Spender"
SJ-201253,4102,12,2515,Dormant,Frequent,"High Spender"
SC-106801,4398,9,2511,Dormant,Occasional,"High Spender"
CL-127003,3914,20,2506,Dormant,Frequent,"High Spender"
RF-93453,4436,12,2506,Dormant,Frequent,"High Spender"
LB-167953,3940,21,2504,Dormant,Frequent,"High Spender"
DE-132553,4023,17,2503,Dormant,Frequent,"High Spender"
TT-212203,4124,6,2503,Dormant,Occasional,"High Spender"
DJ-135104,3941,13,2502,Dormant,Frequent,"High Spender"
SP-206503,3949,11,2501,Dormant,Frequent,"High Spender"
CB-125353,3982,15,2500,Dormant,Frequent,"High Spender"
LE-168101,3907,15,2499,Dormant,Frequent,"High Spender"
PB-192103,4044,10,2497,Dormant,Frequent,"High Spender"
AH-104654,4123,8,2495,Dormant,Occasional,"High Spender"
RE-194502,4235,10,2495,Dormant,Frequent,"High Spender"
PO-188654,3893,13,2494,Dormant,Frequent,"High Spender"
CJ-118753,3906,8,2494,Dormant,Occasional,"High Spender"
BD-16202,4010,21,2494,Dormant,Frequent,"High Spender"
BD-116202,3948,10,2490,Dormant,Frequent,"High Spender"
EH-140053,3921,13,2489,Dormant,Frequent,"High Spender"
BT-115302,3936,14,2488,Dormant,Frequent,"High Spender"
CC-24751,4238,8,2488,Dormant,Occasional,"High Spender"
NZ-185654,3978,20,2487,Dormant,Frequent,"High Spender"
MA-175603,3996,15,2486,Dormant,Frequent,"High Spender"
TH-212351,4087,7,2484,Dormant,Occasional,"High Spender"
DG-133002,4020,12,2484,Dormant,Frequent,"High Spender"
AH-1953,4171,13,2483,Dormant,Frequent,"High Spender"
AB-152,4396,6,2481,Dormant,Occasional,"High Spender"
KL-165553,3978,17,2480,Dormant,Frequent,"High Spender"
MN-179354,3927,10,2477,Dormant,Frequent,"High Spender"
BT-114403,4259,8,2476,Dormant,Occasional,"High Spender"
RB-197951,4006,11,2476,Dormant,Frequent,"High Spender"
GT-47551,3913,4,2475,Dormant,Rare,"High Spender"
CS-118601,4404,4,2474,Dormant,Rare,"High Spender"
AS-101352,4520,5,2474,Dormant,Occasional,"High Spender"
SH-199753,4037,10,2474,Dormant,Frequent,"High Spender"
CC-121454,3999,11,2473,Dormant,Frequent,"High Spender"
BP-112904,3905,16,2472,Dormant,Frequent,"High Spender"
DW-34802,4387,3,2469,Dormant,Rare,"High Spender"
JB-154003,3985,19,2468,Dormant,Frequent,"High Spender"
EG-139003,3929,9,2468,Dormant,Occasional,"High Spender"
BV-112453,4017,5,2464,Dormant,Occasional,"High Spender"
LO-171703,4012,15,2462,Dormant,Frequent,"High Spender"
SS-204101,4289,11,2462,Dormant,Frequent,"High Spender"
NC-183404,4117,17,2461,Dormant,Frequent,"High Spender"
RB-93302,4032,6,2458,Dormant,Occasional,"High Spender"
FM-142154,3900,15,2456,Dormant,Frequent,"High Spender"
MH-174554,3978,11,2456,Dormant,Frequent,"High Spender"
MC-178453,3963,16,2456,Dormant,Frequent,"High Spender"
